일시,광역자치단체,최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),환자수,연도,월
2024-08-06 00:00:00,충청북도,34.02,33.48,27.61,23.35,80.5,4,2024,8
2024-08-06 00:00:00,충청남도,34.16,33.34,28.06,23.83,83.5,6,2024,8
2024-08-06 00:00:00,전라북도,34.2,33.49,28.16,23.66,81.26,6,2024,8
2024-08-06 00:00:00,전라남도,34.98,34.15,28.56,24.07,82.18,10,2024,8
2024-08-06 00:00:00,경상북도,34.31,33.93,27.33,23.26,83.42,2,2024,8
2024-08-06 00:00:00,경상남도,34.92,34.49,28.11,24.52,81.83,16,2024,8
2024-08-06 00:00:00,제주특별자치도,33.4,32.3,30.3,28.3,72.1,3,2024,8
2024-08-07 00:00:00,서울특별시,33.7,33.4,29.6,27.2,72,2,2024,8
2024-08-07 00:00:00,부산광역시,34.3,32.9,29.4,26.6,78.5,4,2024,8
2024-08-07 00:00:00,대구광역시,35.39,35.44,29.25,24.46,81.54,0,2024,8
2024-08-07 00:00:00,인천광역시,33,31.9,28.8,26.8,80.9,2,2024,8
2024-08-07 00:00:00,광주광역시,34.9,34.3,29.7,26.3,75.5,1,2024,8
2024-08-07 00:00:00,대전광역시,35.1,34.6,28.9,25.4,78.3,3,2024,8
2024-08-07 00:00:00,울산광역시,34.2,34.1,28.4,24.4,77.3,5,2024,8
2024-08-07 00:00:00,세종특별자치시,34.5,34.1,29,24.9,78.5,2,2024,8
2024-08-07 00:00:00,경기도,34.08,33.61,28.45,25.01,80.49,18,2024,8
2024-08-07 00:00:00,강원도,33.37,32.86,27.54,23.71,79.53,,2024,8
2024-08-07 00:00:00,충청북도,34.45,34.03,27.95,23.95,80.6,4,2024,8
2024-08-07 00:00:00,충청남도,34.97,34.39,28.77,24.79,81.39,14,2024,8
2024-08-07 00:00:00,전라북도,34.77,34.13,28.84,24.76,79.84,10,2024,8
2024-08-07 00:00:00,전라남도,35.55,34.73,29.26,24.97,81.87,8,2024,8
2024-08-07 00:00:00,경상북도,34.83,34.8,28.49,23.95,80.64,9,2024,8
2024-08-07 00:00:00,경상남도,35.51,35.09,28.93,24.59,80.5,6,2024,8
2024-08-07 00:00:00,제주특별자치도,34.1,33.2,30.3,27.7,70.3,4,2024,8
2024-08-08 00:00:00,서울특별시,32.6,31.6,28.5,26.9,77.5,3,2024,8
2024-08-08 00:00:00,부산광역시,35.7,34.6,29.6,25.5,74.1,9,2024,8
2024-08-08 00:00:00,대구광역시,34.48,33.81,28.31,24.97,81.79,1,2024,8
2024-08-08 00:00:00,인천광역시,32,30.5,27.4,25.6,86.1,1,2024,8
2024-08-08 00:00:00,광주광역시,33.3,32.6,28.6,25.8,77.3,0,2024,8
2024-08-08 00:00:00,대전광역시,31.4,29.6,27.3,25.4,81.9,0,2024,8
2024-08-08 00:00:00,울산광역시,34.6,34.4,27.3,24.6,81,6,2024,8
2024-08-08 00:00:00,세종특별자치시,31.3,29.2,26.8,24.6,87.4,1,2024,8
2024-08-08 00:00:00,경기도,32.37,31.18,27.2,24.51,85.21,7,2024,8
2024-08-08 00:00:00,강원도,32.14,31.21,26.88,23.98,82.02,,2024,8
2024-08-08 00:00:00,충청북도,31.63,30.35,26.66,23.8,84.61,3,2024,8
2024-08-08 00:00:00,충청남도,31.75,29.76,26.56,23.89,88.61,3,2024,8
2024-08-08 00:00:00,전라북도,32.49,31.32,27.11,24.16,83.06,5,2024,8
2024-08-08 00:00:00,전라남도,34.66,33.85,28.44,24.99,83.75,12,2024,8
2024-08-08 00:00:00,경상북도,33.76,33.35,27.85,24.28,80.9,3,2024,8
2024-08-08 00:00:00,경상남도,35.32,34.94,28.74,24.69,79.98,13,2024,8
2024-08-08 00:00:00,제주특별자치도,34.6,33.5,30.6,28,71.6,3,2024,8
2024-08-09 00:00:00,서울특별시,33.9,33.6,29.3,25.6,74.1,9,2024,8
2024-08-09 00:00:00,부산광역시,34.3,33.3,29.6,26.6,74.9,5,2024,8
2024-08-09 00:00:00,대구광역시,34.47,34.82,28.52,23.73,78.68,3,2024,8
2024-08-09 00:00:00,인천광역시,33,31.8,28.2,25.6,82,2,2024,8
2024-08-09 00:00:00,광주광역시,33.9,33.7,28.5,25,75.5,0,2024,8
2024-08-09 00:00:00,대전광역시,33.9,33.9,28.4,24.6,74.6,3,2024,8
2024-08-09 00:00:00,울산광역시,32.6,32.2,28,24.8,75.5,2,2024,8
2024-08-09 00:00:00,세종특별자치시,33.9,33.9,28,24.1,76.5,1,2024,8
2024-08-09 00:00:00,경기도,34.01,33.88,28.11,23.81,79.52,12,2024,8
2024-08-09 00:00:00,강원도,33.34,33.09,27.65,23.47,77.9,,2024,8
2024-08-09 00:00:00,충청북도,33.67,33.94,27.79,23.56,77.55,7,2024,8
2024-08-09 00:00:00,충청남도,33.89,33.66,27.63,23.46,82,4,2024,8
2024-08-09 00:00:00,전라북도,33.84,33.88,27.79,23.03,78.45,3,2024,8
2024-08-09 00:00:00,전라남도,34.86,34.37,28.8,24.59,80,14,2024,8
2024-08-09 00:00:00,경상북도,33.82,34.05,27.89,23.15,77.85,6,2024,8
2024-08-09 00:00:00,경상남도,34.52,34.5,28.47,23.82,77.66,2,2024,8
2024-08-09 00:00:00,제주특별자치도,33.8,32.9,30.7,28.5,69.1,2,2024,8
2024-08-10 00:00:00,서울특별시,33.9,33.6,30,26.4,70.8,6,2024,8
2024-08-10 00:00:00,부산광역시,34,33.1,29.4,26.6,73.4,2,2024,8
2024-08-10 00:00:00,대구광역시,34.94,35.36,28.8,22.95,71.86,0,2024,8
2024-08-10 00:00:00,인천광역시,33.6,32.6,29,26.3,76,3,2024,8
2024-08-10 00:00:00,광주광역시,34.6,34.2,28.1,25.6,80.1,3,2024,8
2024-08-10 00:00:00,대전광역시,34.7,33.8,28.7,24.6,76.5,3,2024,8
2024-08-10 00:00:00,울산광역시,32.3,31.6,27.5,23.6,76.8,2,2024,8
2024-08-10 00:00:00,세종특별자치시,34.6,34.2,28.5,24.1,79.3,2,2024,8
2024-08-10 00:00:00,경기도,34.25,33.99,28.52,24.25,79.44,24,2024,8
2024-08-10 00:00:00,강원도,33.46,33.21,27.72,23.33,77.61,,2024,8
2024-08-10 00:00:00,충청북도,33.86,34.05,27.97,22.96,78.15,11,2024,8
2024-08-10 00:00:00,충청남도,34.41,34.03,28.35,23.73,80.11,2,2024,8
2024-08-10 00:00:00,전라북도,34.34,34.38,28.59,24.09,77.14,5,2024,8
2024-08-10 00:00:00,전라남도,34.78,34.15,28.69,24.54,80.4,5,2024,8
2024-08-10 00:00:00,경상북도,33.75,33.77,27.77,22.98,77.06,2,2024,8
2024-08-10 00:00:00,경상남도,34.41,34.08,28.5,24.39,78.57,4,2024,8
2024-08-10 00:00:00,제주특별자치도,34.6,34.4,30.9,28,66.4,3,2024,8
2024-08-11 00:00:00,서울특별시,34.4,34.4,30.8,27.8,67.8,3,2024,8
2024-08-11 00:00:00,부산광역시,33.5,32.7,28.7,25.9,72.5,2,2024,8
2024-08-11 00:00:00,대구광역시,34.96,35.08,28.71,22.26,72.84,0,2024,8
2024-08-11 00:00:00,인천광역시,34.2,33.7,30,27.4,73.1,2,2024,8
2024-08-11 00:00:00,광주광역시,34.2,34.1,28.8,24.4,72.5,2,2024,8
2024-08-11 00:00:00,대전광역시,34.5,34,29.6,25.2,72.5,0,2024,8
2024-08-11 00:00:00,울산광역시,32,31.8,27.2,23.5,74.8,1,2024,8
2024-08-11 00:00:00,세종특별자치시,34.8,35,29.5,25.2,73.3,1,2024,8
2024-08-11 00:00:00,경기도,34.35,34.2,29.17,25.53,76.93,13,2024,8
2024-08-11 00:00:00,강원도,33.27,33,27.66,23.58,77.76,,2024,8
2024-08-11 00:00:00,충청북도,34.21,34.29,28.49,23.54,74.64,5,2024,8
2024-08-11 00:00:00,충청남도,34.62,34.43,29.11,24.7,76.9,10,2024,8
2024-08-11 00:00:00,전라북도,34.19,34.56,29.02,24.46,73.87,6,2024,8
2024-08-11 00:00:00,전라남도,34.27,33.7,28.64,24.47,77.23,5,2024,8
2024-08-11 00:00:00,경상북도,33.76,33.83,27.99,23.4,76.04,4,2024,8
2024-08-11 00:00:00,경상남도,34.01,33.89,28.46,24.39,75.71,2,2024,8
2024-08-11 00:00:00,제주특별자치도,34.8,34.9,30.9,27.9,62,1,2024,8
2024-08-12 00:00:00,서울특별시,34.6,34.1,31.1,28.2,70.5,14,2024,8
2024-08-12 00:00:00,부산광역시,33.2,32.7,28.7,25.5,69.9,1,2024,8
2024-08-12 00:00:00,대구광역시,35.43,36.15,28.59,22.82,71.88,1,2024,8
2024-08-12 00:00:00,인천광역시,34.5,33.4,30.2,28.3,74.4,11,2024,8
2024-08-12 00:00:00,광주광역시,34.7,35,29.5,25,70.3,2,2024,8
2024-08-12 00:00:00,대전광역시,35.5,35.6,30.5,26,72,2,2024,8
2024-08-12 00:00:00,울산광역시,31.7,31.1,26.7,22.4,76,0,2024,8
2024-08-12 00:00:00,세종특별자치시,35.2,35,29.4,25,77,2,2024,8
2024-08-12 00:00:00,경기도,35.17,34.96,29.74,25.63,77.42,36,2024,8
2024-08-12 00:00:00,강원도,33.55,33.29,27.69,23.42,78.18,,2024,8
2024-08-12 00:00:00,충청북도,34.8,35.12,28.95,23.93,76.07,5,2024,8
2024-08-12 00:00:00,충청남도,35.29,35.17,29.42,24.87,78.18,12,2024,8
2024-08-12 00:00:00,전라북도,34.82,35.01,29.02,24.46,75.78,7,2024,8
2024-08-12 00:00:00,전라남도,34.9,34.62,28.73,24.12,77.3,5,2024,8
2024-08-12 00:00:00,경상북도,33.86,34.19,27.8,22.75,74.4,6,2024,8
2024-08-12 00:00:00,경상남도,34.13,34.62,28.36,23.74,73.92,3,2024,8
2024-08-12 00:00:00,제주특별자치도,33.6,33.3,30.1,27.6,63.5,1,2024,8
2024-08-13 00:00:00,서울특별시,36.1,36.4,31.3,28.1,70,11,2024,8
2024-08-13 00:00:00,부산광역시,33.1,32.7,28.7,25.6,70.5,2,2024,8
2024-08-13 00:00:00,대구광역시,34.55,35.73,27.9,21.56,71.87,2,2024,8
2024-08-13 00:00:00,인천광역시,35.3,35,30.6,27.7,76,6,2024,8
2024-08-13 00:00:00,광주광역시,34.5,34.9,29.4,26.7,73.4,1,2024,8
2024-08-13 00:00:00,대전광역시,34.9,35,29.2,24.9,71.1,1,2024,8
2024-08-13 00:00:00,울산광역시,31.7,31.6,27,23.4,72.8,2,2024,8
2024-08-13 00:00:00,세종특별자치시,35.1,34.6,28.8,24.7,74.9,2,2024,8
2024-08-13 00:00:00,경기도,35.69,35.6,29.95,26.29,76.73,22,2024,8
2024-08-13 00:00:00,강원도,33.56,33.57,27.54,22.78,75.25,,2024,8
2024-08-13 00:00:00,충청북도,34.45,34.79,28.68,24.12,73.56,5,2024,8
2024-08-13 00:00:00,충청남도,35.38,35.11,29.51,25.66,76.44,13,2024,8
2024-08-13 00:00:00,전라북도,34.46,34.76,29.16,25.21,73.75,7,2024,8
2024-08-13 00:00:00,전라남도,34.53,33.9,28.34,24.85,81,5,2024,8
2024-08-13 00:00:00,경상북도,33.29,33.73,27.4,22.3,73.86,7,2024,8
2024-08-13 00:00:00,경상남도,33.91,34.3,28.2,23.38,72.54,8,2024,8
2024-08-13 00:00:00,제주특별자치도,33.1,32.8,29.8,27.7,69.6,0,2024,8
2024-08-14 00:00:00,서울특별시,35.1,34.9,30,27.3,73,10,2024,8
2024-08-14 00:00:00,부산광역시,34.4,33.7,29.3,25.8,70.5,3,2024,8
2024-08-14 00:00:00,대구광역시,35.23,35.9,27.81,21.35,73.89,2,2024,8
2024-08-14 00:00:00,인천광역시,34.1,32.5,29.5,26.3,79.9,5,2024,8
2024-08-14 00:00:00,광주광역시,34,34.1,29.1,25.2,70.1,0,2024,8
2024-08-14 00:00:00,대전광역시,33.6,34.6,29.5,24.6,64.3,1,2024,8
2024-08-14 00:00:00,울산광역시,31.9,31.1,27,23.5,78,2,2024,8
2024-08-14 00:00:00,세종특별자치시,33.9,33.9,28.8,24.9,72.3,0,2024,8
2024-08-14 00:00:00,경기도,35.33,35.73,29.51,25.62,75.61,22,2024,8
2024-08-14 00:00:00,강원도,33.47,33.49,27.55,23,75.37,,2024,8
2024-08-14 00:00:00,충청북도,33.98,34.58,28.19,23.38,73.81,9,2024,8
2024-08-14 00:00:00,충청남도,34.74,35.22,29.24,25.02,75.57,4,2024,8
2024-08-14 00:00:00,전라북도,33.95,34.96,28.81,23.97,72.25,3,2024,8
2024-08-14 00:00:00,전라남도,34.41,34.17,28.57,24.13,79.08,6,2024,8
2024-08-14 00:00:00,경상북도,33.19,33.4,27.3,22.08,75.07,2,2024,8
2024-08-14 00:00:00,경상남도,34.28,34.38,28.3,23.29,74.79,8,2024,8
2024-08-14 00:00:00,제주특별자치도,32.2,31.1,28.7,25.9,76,0,2024,8
2024-08-15 00:00:00,서울특별시,34.7,34.6,29.2,26.7,74.6,7,2024,8
2024-08-15 00:00:00,부산광역시,34.2,33.8,29.5,26.5,70.9,1,2024,8
2024-08-15 00:00:00,대구광역시,34.67,34.98,27.04,22.16,78.71,0,2024,8
2024-08-15 00:00:00,인천광역시,34.4,33.5,29.7,27.4,76,4,2024,8
2024-08-15 00:00:00,광주광역시,33.8,33.7,27.5,23.4,77.3,0,2024,8
2024-08-15 00:00:00,대전광역시,34,34.1,29.5,25.6,66.4,4,2024,8
2024-08-15 00:00:00,울산광역시,32.6,31.8,27.2,24.4,77.5,0,2024,8
2024-08-15 00:00:00,세종특별자치시,34.8,34.4,28.5,24.6,73.4,0,2024,8
2024-08-15 00:00:00,경기도,34.63,34.77,28.58,25.26,77.6,25,2024,8
2024-08-15 00:00:00,강원도,33.05,33.12,27.35,23.01,73.78,,2024,8
2024-08-15 00:00:00,충청북도,33.67,34.17,28.25,23.23,72.03,1,2024,8
2024-08-15 00:00:00,충청남도,34.52,34.15,28.25,24.54,80.09,7,2024,8
2024-08-15 00:00:00,전라북도,33.97,34.03,27.59,23.91,79.18,4,2024,8
2024-08-15 00:00:00,전라남도,34.65,34.11,28.06,24.48,82.41,3,2024,8
2024-08-15 00:00:00,경상북도,33.3,33.62,27.47,22.76,75.59,1,2024,8
2024-08-15 00:00:00,경상남도,34.33,34.56,28.44,24.52,76.33,6,2024,8
2024-08-15 00:00:00,제주특별자치도,33.1,32,27.6,25.6,79.8,1,2024,8
2024-08-16 00:00:00,서울특별시,34.5,34.3,29.8,26.8,69.4,1,2024,8
2024-08-16 00:00:00,부산광역시,33.6,33.8,29.6,26.3,68,1,2024,8
2024-08-16 00:00:00,대구광역시,33.19,32.74,27.05,22.26,80.58,1,2024,8
2024-08-16 00:00:00,인천광역시,33.9,33.2,29.7,27.3,72.8,8,2024,8
2024-08-16 00:00:00,광주광역시,33.4,33.2,26.9,23.5,81,0,2024,8
2024-08-16 00:00:00,대전광역시,33.7,34.2,29.7,25.5,66.1,0,2024,8
2024-08-16 00:00:00,울산광역시,32,31.7,27.5,24.2,74.4,1,2024,8
2024-08-16 00:00:00,세종특별자치시,33.7,33.7,28.7,24.6,72.1,1,2024,8
2024-08-16 00:00:00,경기도,34.33,34.67,29.01,25,73.75,18,2024,8
2024-08-16 00:00:00,강원도,32.84,32.88,27.09,22.54,74.13,,2024,8
2024-08-16 00:00:00,충청북도,33.45,33.85,28.02,23.05,72.2,1,2024,8
2024-08-16 00:00:00,충청남도,34.32,34.26,28.46,24.08,79.33,5,2024,8
2024-08-16 00:00:00,전라북도,33.66,33.46,26.96,23.49,81.97,4,2024,8
2024-08-16 00:00:00,전라남도,34.13,33.34,27.16,24.2,85.05,4,2024,8
2024-08-16 00:00:00,경상북도,33.06,32.97,27.28,22.67,77.15,4,2024,8
2024-08-16 00:00:00,경상남도,34,34.25,28.25,24.08,76.03,2,2024,8
2024-08-16 00:00:00,제주특별자치도,32.9,32.1,28.3,25.4,77.3,1,2024,8
2024-08-17 00:00:00,서울특별시,34.1,34,29.8,27.2,71,4,2024,8
2024-08-17 00:00:00,부산광역시,33.4,32.8,29.3,26.6,71.5,1,2024,8
2024-08-17 00:00:00,대구광역시,34.86,35.28,27.94,22.66,77.67,1,2024,8
2024-08-17 00:00:00,인천광역시,33.9,32.9,29.5,27.4,76.8,1,2024,8
2024-08-17 00:00:00,광주광역시,33.7,33.1,25.9,23.5,85,0,2024,8
2024-08-17 00:00:00,대전광역시,34.1,34.7,29.5,25.7,67,0,2024,8
2024-08-17 00:00:00,울산광역시,32.2,32.1,27.7,24.4,74.6,0,2024,8
2024-08-17 00:00:00,세종특별자치시,34.3,33.8,28.7,24.9,73.4,0,2024,8
2024-08-17 00:00:00,경기도,34.66,34.88,29.11,25.27,74.81,28,2024,8
2024-08-17 00:00:00,강원도,33.48,33.58,27.61,22.81,74.31,,2024,8
2024-08-17 00:00:00,충청북도,34.01,34.56,28.42,23.42,72.34,3,2024,8
2024-08-17 00:00:00,충청남도,34.28,33.88,28.31,24.51,80.9,3,2024,8
2024-08-17 00:00:00,전라북도,33.69,33.29,26.88,23.64,83.91,1,2024,8
2024-08-17 00:00:00,전라남도,34.28,33.42,26.96,23.93,85.64,5,2024,8
2024-08-17 00:00:00,경상북도,33.63,33.78,27.58,22.89,76.81,1,2024,8
2024-08-17 00:00:00,경상남도,34.29,34.42,28.32,24.54,76.53,1,2024,8
2024-08-17 00:00:00,제주특별자치도,33.7,33,29.4,26.6,73.5,1,2024,8
2024-08-18 00:00:00,서울특별시,34.4,33.9,29.5,27,73.8,8,2024,8
2024-08-18 00:00:00,부산광역시,32.9,32.8,29.1,26.1,69.5,1,2024,8
2024-08-18 00:00:00,대구광역시,34.64,35.75,28.71,22.76,70.85,3,2024,8
2024-08-18 00:00:00,인천광역시,33.9,32.7,29.3,27.2,77,4,2024,8
2024-08-18 00:00:00,광주광역시,33,31.9,27.2,22.9,79.8,0,2024,8
2024-08-18 00:00:00,대전광역시,34.5,35,29.5,25.9,68.6,1,2024,8
2024-08-18 00:00:00,울산광역시,31.7,31.9,27.6,23.7,72.5,1,2024,8
2024-08-18 00:00:00,세종특별자치시,34.4,34.6,28.5,24.7,74.9,0,2024,8
2024-08-18 00:00:00,경기도,34.67,34.49,28.56,25.14,79.36,7,2024,8
2024-08-18 00:00:00,강원도,33.72,33.79,27.58,23.28,75.85,,2024,8
2024-08-18 00:00:00,충청북도,33.93,34.39,28.31,23.65,72.99,1,2024,8
2024-08-18 00:00:00,충청남도,34.54,34.19,28.03,24.69,82.57,4,2024,8
2024-08-18 00:00:00,전라북도,33.81,33.34,27.12,23.47,83.09,1,2024,8
2024-08-18 00:00:00,전라남도,34.23,33.45,27.69,23.8,82.7,6,2024,8
2024-08-18 00:00:00,경상북도,33.28,33.72,27.56,22.73,75.08,3,2024,8
2024-08-18 00:00:00,경상남도,33.59,33.74,28.16,24.07,74.89,2,2024,8
2024-08-18 00:00:00,제주특별자치도,33.2,32.9,29.5,27.6,74.3,2,2024,8
2024-08-19 00:00:00,서울특별시,34.8,35.3,29.7,26.3,72.3,5,2024,8
2024-08-19 00:00:00,부산광역시,34.6,33.5,29.6,26.4,76.5,2,2024,8
2024-08-19 00:00:00,대구광역시,35.46,35.68,28.82,22.08,75.76,0,2024,8
2024-08-19 00:00:00,인천광역시,34.1,33.2,29.9,27.6,77.1,6,2024,8
2024-08-19 00:00:00,광주광역시,34,33.5,29.2,24.6,71.9,0,2024,8
2024-08-19 00:00:00,대전광역시,34.5,34.8,29.9,25.2,68.1,1,2024,8
2024-08-19 00:00:00,울산광역시,33.8,33.6,28.7,23.6,74.9,2,2024,8
2024-08-19 00:00:00,세종특별자치시,34.8,34.8,29.3,24.4,72.9,0,2024,8
2024-08-19 00:00:00,경기도,34.77,35.31,29.18,24.72,75.82,27,2024,8
2024-08-19 00:00:00,강원도,33.95,34.2,28.05,23.41,75.51,,2024,8
2024-08-19 00:00:00,충청북도,34.11,34.9,28.65,23.6,71.56,2,2024,8
2024-08-19 00:00:00,충청남도,34.57,34.48,28.8,24.37,79.04,8,2024,8
2024-08-19 00:00:00,전라북도,34.13,34.23,28.63,23.71,76.84,6,2024,8
2024-08-19 00:00:00,전라남도,34.5,33.8,28.77,24.35,80.34,1,2024,8
2024-08-19 00:00:00,경상북도,34.13,34.3,28.4,22.84,75.9,6,2024,8
2024-08-19 00:00:00,경상남도,34.21,33.66,28.73,24.05,77.94,2,2024,8
2024-08-19 00:00:00,제주특별자치도,34.9,35,30.6,27.2,67.5,3,2024,8
2024-08-20 00:00:00,서울특별시,35.4,35.4,31.4,27,68.3,11,2024,8
2024-08-20 00:00:00,부산광역시,32.7,30.6,28.1,26.1,84.4,2,2024,8
2024-08-20 00:00:00,대구광역시,34.58,33.6,28.9,25.43,82.9,0,2024,8
2024-08-20 00:00:00,인천광역시,35.7,35.6,31.4,27.9,70.9,16,2024,8
2024-08-20 00:00:00,광주광역시,34.1,32.9,29,26.1,79.6,0,2024,8
2024-08-20 00:00:00,대전광역시,35.6,35.1,29.7,27.1,77.6,1,2024,8
2024-08-20 00:00:00,울산광역시,33,32.1,28.8,24.1,81.1,1,2024,8
2024-08-20 00:00:00,세종특별자치시,35.7,35.3,29.3,26.4,80.5,1,2024,8
2024-08-20 00:00:00,경기도,35.34,35.4,30.21,25.28,73.38,40,2024,8
2024-08-20 00:00:00,강원도,34.05,33.63,28.27,24.06,78.9,,2024,8
2024-08-20 00:00:00,충청북도,34.7,34.23,28.98,25.1,77.67,4,2024,8
2024-08-20 00:00:00,충청남도,35.74,35.44,29.54,25.64,80.45,10,2024,8
2024-08-20 00:00:00,전라북도,34.66,34.16,28.89,25.07,80.36,3,2024,8
2024-08-20 00:00:00,전라남도,34.4,32.68,28.62,25.58,87.75,9,2024,8
2024-08-20 00:00:00,경상북도,34.18,33.25,28.3,25.25,84.47,5,2024,8
2024-08-20 00:00:00,경상남도,33.93,32.38,28.31,25.78,86.67,1,2024,8
2024-08-20 00:00:00,제주특별자치도,33.8,32.8,30.4,28,72.5,0,2024,8
2024-08-21 00:00:00,서울특별시,32.3,30.8,28.4,26.9,85.9,2,2024,8
2024-08-21 00:00:00,부산광역시,33,30.9,28.3,24.7,87.8,2,2024,8
2024-08-21 00:00:00,대구광역시,33.57,32.28,28.78,26.08,82.06,1,2024,8
2024-08-21 00:00:00,인천광역시,32.2,30.8,27.8,26.1,90.8,3,2024,8
2024-08-21 00:00:00,광주광역시,33.9,32.5,28.8,26.3,83.1,1,2024,8
2024-08-21 00:00:00,대전광역시,33.2,31.5,28.6,26.5,83.5,1,2024,8
2024-08-21 00:00:00,울산광역시,33.4,32.2,28.3,25.4,81.3,2,2024,8
2024-08-21 00:00:00,세종특별자치시,33.3,31.7,27.5,25.9,90.1,0,2024,8
2024-08-21 00:00:00,경기도,32.35,30.4,27.35,25.95,91.37,3,2024,8
2024-08-21 00:00:00,강원도,31.17,28.97,26.63,25.01,90.43,,2024,8
2024-08-21 00:00:00,충청북도,32.91,31.14,27.58,25.71,87.6,4,2024,8
2024-08-21 00:00:00,충청남도,33.59,31.78,28.25,26.13,88.55,2,2024,8
2024-08-21 00:00:00,전라북도,33.47,32.11,28.71,26.23,82.49,1,2024,8
2024-08-21 00:00:00,전라남도,34.52,32.63,29.27,26.83,85.55,2,2024,8
2024-08-21 00:00:00,경상북도,32.97,31.16,27.7,25.47,88.64,0,2024,8
2024-08-21 00:00:00,경상남도,33.62,31.48,27.93,25.48,89.98,4,2024,8
2024-08-21 00:00:00,제주특별자치도,34.8,34.3,31.3,28.4,68.8,2,2024,8
2024-08-22 00:00:00,서울특별시,32,30.3,28.6,27.1,79.9,3,2024,8
2024-08-22 00:00:00,부산광역시,33.7,31.7,29.1,27.6,83.9,1,2024,8
2024-08-22 00:00:00,대구광역시,35.47,35.37,29.12,25.13,80.74,0,2024,8
2024-08-22 00:00:00,인천광역시,31.9,30,27.9,26.9,86.1,2,2024,8
2024-08-22 00:00:00,광주광역시,33.1,31.2,27.8,25.7,84.9,0,2024,8
2024-08-22 00:00:00,대전광역시,33.9,33,28.5,25.8,78.1,0,2024,8
2024-08-22 00:00:00,울산광역시,34,33.1,29.2,25.5,77,4,2024,8
2024-08-22 00:00:00,세종특별자치시,32.7,31.3,27.1,24.8,88.5,0,2024,8
2024-08-22 00:00:00,경기도,32.5,31,27.94,25.83,83.99,6,2024,8
2024-08-22 00:00:00,강원도,33.63,33.29,28.48,25.26,77.57,,2024,8
2024-08-22 00:00:00,충청북도,33.61,32.73,27.96,25.13,82.42,1,2024,8
2024-08-22 00:00:00,충청남도,32.97,31.25,27.63,24.84,87.07,2,2024,8
2024-08-22 00:00:00,전라북도,33.04,31.81,27.65,24.7,84.59,0,2024,8
2024-08-22 00:00:00,전라남도,33.66,31.75,28.04,25.04,88.8,1,2024,8
2024-08-22 00:00:00,경상북도,34.25,33.54,28.3,24.74,83.55,7,2024,8
2024-08-22 00:00:00,경상남도,33.96,32.38,28.34,25.86,87.06,9,2024,8
2024-08-22 00:00:00,제주특별자치도,34.8,34.3,30.7,29.1,70.5,1,2024,8
2024-08-23 00:00:00,서울특별시,32.6,31.8,28.4,26.4,73.5,3,2024,8
2024-08-23 00:00:00,부산광역시,33.4,32.4,29.3,26.7,76,2,2024,8
2024-08-23 00:00:00,대구광역시,34.39,34.92,28.17,23.06,75.55,2,2024,8
2024-08-23 00:00:00,인천광역시,32.2,30.4,27.4,24.6,83.9,1,2024,8
2024-08-23 00:00:00,광주광역시,33.3,32.7,28.3,24.5,77.8,0,2024,8
2024-08-23 00:00:00,대전광역시,33,32.8,28.3,24.1,76,0,2024,8
2024-08-23 00:00:00,울산광역시,33.2,33.7,29.5,25.6,67.3,3,2024,8
2024-08-23 00:00:00,세종특별자치시,33,31.7,27,23.6,85.6,0,2024,8
2024-08-23 00:00:00,경기도,32.63,31.85,27.22,24.18,81.4,1,2024,8
2024-08-23 00:00:00,강원도,32.58,32.76,28.19,25.08,69.56,,2024,8
2024-08-23 00:00:00,충청북도,32.04,31.16,26.49,23.45,82.6,1,2024,8
2024-08-23 00:00:00,충청남도,33.09,31.87,27.14,23.65,86.06,2,2024,8
2024-08-23 00:00:00,전라북도,33.02,32.35,27.19,22.99,81.61,4,2024,8
2024-08-23 00:00:00,전라남도,33.85,33.12,27.72,23.7,84.95,4,2024,8
2024-08-23 00:00:00,경상북도,33.57,34.28,28.33,23.66,72.81,2,2024,8
2024-08-23 00:00:00,경상남도,33.97,33.78,28.42,23.83,78.46,6,2024,8
2024-08-23 00:00:00,제주특별자치도,33.9,33,30.1,28.1,72.5,0,2024,8
2024-08-24 00:00:00,서울특별시,32.2,30.9,27.6,25.1,78.8,1,2024,8
2024-08-24 00:00:00,부산광역시,34.5,33.3,29.5,26.8,74.5,4,2024,8
2024-08-24 00:00:00,대구광역시,34.78,35.22,28.65,22.68,76.53,0,2024,8
2024-08-24 00:00:00,인천광역시,32,30.3,27.9,26,80.4,2,2024,8
2024-08-24 00:00:00,광주광역시,33.4,33.5,28.7,24.3,72.5,2,2024,8
2024-08-24 00:00:00,대전광역시,33.5,32.9,28.1,25.4,79.3,1,2024,8
2024-08-24 00:00:00,울산광역시,33.8,33.5,28.8,24.5,71.5,2,2024,8
2024-08-24 00:00:00,세종특별자치시,33.5,32.2,27.3,24.1,84.5,1,2024,8
2024-08-24 00:00:00,경기도,32.6,31.72,26.93,23.66,84.18,2,2024,8
2024-08-24 00:00:00,강원도,32.27,32.02,27.15,23.61,76.47,,2024,8
2024-08-24 00:00:00,충청북도,32.92,32.61,26.93,23.26,82.04,2,2024,8
2024-08-24 00:00:00,충청남도,33.35,32.33,27.36,24.06,85.48,1,2024,8
2024-08-24 00:00:00,전라북도,33.49,33.11,27.52,23.14,80.39,5,2024,8
